run,amikacin,bedaquiline,bioproject,biosample,capreomycin,ciprofloxacin,clofazimine,cycloserine,delamanid,ethambutol,ethionamide,gatifloxacin,isoniazid,kanamycin,levofloxacin,linezolid,moxifloxacin,ofloxacin,para-aminosalicylic_acid,pyrazinamide,rifampicin,streptomycin,thioacetazone
ERR552153,,,PRJEB9680,SAMEA2517429,,,,,,S,,,S,,,,,,,S,S,S,
ERR552177,,,PRJEB7281,SAMEA2534464,,,,,,S,,,R,,,,,,,S,S,S,
ERR552190,,,PRJEB7281,SAMEA2534474,,,,,,S,,,S,,,,,,,S,S,R,
ERR552194,S,,PRJEB7281,SAMEA2534477,S,,,,,,,,,,,,,S,S,,,,
ERR552202,,,PRJEB9680,SAMEA2517431,,,,,,S,,,S,,,,,,,S,S,S,
ERR552212,,,PRJEB9680,SAMEA2517445,,,,,,S,,,S,,,,,,,S,S,S,
ERR552229,,,PRJEB9680,SAMEA2534499,,,,,,S,,,S,,,,,,,S,S,S,
ERR552276,,,PRJEB9680,SAMEA2534536,,,,,,S,,,S,,,,,,,S,S,S,
ERR552326,,,PRJEB9680,SAMEA2534567,S,S,,,,S,,,R,R,,,S,S,,S,R,R,
ERR552331,,,PRJEB7281,SAMEA2534570,,,,,,S,,,S,,,,,,,S,S,S,
ERR552381,,,PRJEB9680,SAMEA2534610,,,,,,S,,,S,,,,,,,S,S,S,
ERR552555,,,PRJEB7281,SAMEA2534730,,,,,,S,,,R,,,,,,,S,S,,
ERR552577,,,PRJEB9680,SAMEA2517430,,,,,,S,,,S,,,,,,,S,S,S,
ERR552595,,,PRJEB9680,SAMEA2534754,,,,,,S,,,S,,,,,,,S,S,S,
ERR552628,,,PRJEB9680,SAMEA2534777,,,,,,S,,,S,,,,,,,S,S,S,
ERR552667,,,PRJEB6273,SAMEA2534809,S,,,,,S,,,R,,,,,S,,S,R,R,
ERR552680,,,PRJEB9680,SAMEA2517425,,,,,,S,,,S,,,,,,,S,S,S,
ERR552736,,,PRJEB9680,SAMEA2534861,,,,,,S,,,S,,,,,,,S,S,S,
ERR552760,,,PRJEB7281,SAMEA2534884,,,,,,S,,,S,,,,,,,S,S,S,
ERR552830,,,PRJEB7281,SAMEA2534935,,,,,,S,,,S,,,,,,,S,S,S,
ERR552838,S,,PRJEB7281,SAMEA2534942,S,,,,,,,,,,,,,,,,,,
ERR552886,,,PRJEB9680,SAMEA2534980,,,,,,S,,,S,,,,,,,S,S,S,
ERR552912,,,PRJEB7281,SAMEA2534994,,,,,,S,,,S,,,,,,,S,S,S,
ERR552946,,,PRJEB9680,SAMEA2535021,,,,,,S,,,S,,,,,,,S,S,S,
ERR552949,,,PRJEB7281,SAMEA2535025,,,,,,S,,,,,,,,,,S,S,,
ERR552954,,,PRJEB7281,SAMEA2535029,,,,,,R,,,R,,,,,S,,R,R,S,
ERR552969,,,PRJEB9680,SAMEA2535040,,,,,,S,,,S,,,,,,,S,S,S,
ERR553068,S,,PRJEB7281,SAMEA2535113,S,,,,,R,,,R,,,,,S,,,R,R,
ERR553084,,,PRJEB9680,SAMEA2517424,,,,,,S,,,S,,,,,,,S,S,S,
ERR553086,,,PRJEB7281,SAMEA2535126,,,,,,S,,,S,,,,,,,S,S,S,
ERR553107,S,,PRJEB7281,SAMEA2535142,S,,,,,,,,,,,,,S,S,,,,
ERR553116,,,PRJEB7281,SAMEA2535152,,,,,,S,,,S,,,,,,,S,R,,
ERR553120,,,PRJEB9680,SAMEA2535154,,,,,,S,,,R,,,,,,,S,S,R,
ERR553171,,,PRJEB7281,SAMEA2535188,,,,,,S,,,S,,,,,,,S,S,S,
ERR553237,,,PRJEB7281,SAMEA2535236,,,,,,R,,,R,,,,,,,,R,R,
ERR553271,,,PRJEB9680,SAMEA2517426,,,,,,S,,,S,,,,,,,S,S,S,
ERR553280,,,PRJEB9680,SAMEA2535270,,,,,,S,,,S,,,,,,,S,S,S,
ERR553299,,,PRJEB9680,SAMEA2535287,,,,,,S,,,S,,,,,,,S,S,S,
ERR553313,,,PRJEB7281,SAMEA2535298,,,,,,R,,,R,,,,,,,R,R,R,
ERR5987210,S,,,SAMEA13188764,,,,,,,,,,,,,,S,,,,,
ERR5987267,S,,,SAMEA13188773,,,,,,,S,,,,,,,S,,,,,
ERR5987281,S,,,SAMEA13188785,,,,,,,,,S,,,,,S,,,,,
ERR5987292,S,,,SAMEA13188755,,,,,,,,,,,,,,S,,,,,
ERR5987307,S,,,SAMEA13188762,,,,,,,,,,,,,,S,,,,,
ERR5987345,R,,,SAMEA13188770,,,,,,,,,,,,,,R,,,,,
ERR5987386,R,,,SAMEA13188775,,,,,,,,,,,,,,S,,,,,
ERR5987402,S,,,SAMEA13188782,,,,,,,S,,,,,,,S,,,,,
ERR5987430,S,,,SAMEA13188784,,,,,,,,,,,,,,S,,,,,
ERR5987445,S,,,SAMEA13188750,,,,,,,S,,S,,,,,S,,,,,
ERR6052025,S,,,SAMEA13188776,,,,,,,S,,S,,,,,S,,,,,
ERR6052043,S,,,SAMEA13188765,,,,,,,S,,,,,,,S,,,,,
ERR619080,,,PRJEB7281,SAMEA2533862,,,,,,S,,,S,,,,,,,,S,,
ERR6361974,R,,,SAMEA13188783,,,,,,,,,,,,,,S,,,,,
ERR6362166,S,,,SAMEA13188781,,,,,,,,,S,,,,,S,,,,,
ERR6362259,S,,,SAMEA13188767,,,,,,,S,,,,,,,R,,,,,
ERR6362282,R,,,SAMEA13188761,,,,,,,,,,,,,,R,,,,,
ERR6362503,R,,,SAMEA13188749,,,,,,,,,,,,,,,,,,,
ERR6362581,S,,,SAMEA13188754,,,,,,,,,,,,,,S,,,,,
ERR6362661,S,,,SAMEA13188771,,,,,,,R,,,,,,,R,,,,,
ERR6362669,S,,,SAMEA13188788,,,,,,,S,,S,,,,,S,,,,,
ERR756345,,,PRJEB8432,SAMEA3250476,,,,,,S,,,S,,,,,,,S,S,S,
ERR756346,,,PRJEB8432,SAMEA3250477,,,,,,S,,,S,,,,,,,S,S,S,
ERR756347,,,PRJEB8432,SAMEA3250478,,,,,,S,,,S,,,,,,,S,S,S,
ERR756348,,,PRJEB8432,SAMEA3250479,,,,,,S,,,S,,,,,,,S,S,S,
ERR895346,,,PRJEB9680,SAMEA2535315,,,,,,S,,,S,,,,,,,S,S,S,
ERR9030251,S,,,SAMEA13188660,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030256,S,,,SAMEA13188722,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030262,S,,,SAMEA13188674,S,,,,,S,,,S,S,,,,S,S,,R,S,R
ERR9030263,S,,,SAMEA13188729,S,,,,,S,,,R,S,,,,S,S,,R,R,R
ERR9030264,R,,,SAMEA13188766,,,,,,,,,,,,,,S,,,,,
ERR9030268,S,,,SAMEA13188667,S,,,,,R,,,R,S,,,,S,S,,R,R,R
ERR9030269,,,,SAMEA13188737,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030270,S,,,SAMEA13188777,,,,,,,S,,,,,,,R,,,,,
ERR9030273,S,,,SAMEA13188664,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030274,S,,,SAMEA13188746,S,,,,,R,,,R,S,,,,S,S,,R,S,R
ERR9030282,,,,SAMEA13188685,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030288,S,,,SAMEA13188693,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030289,,,,SAMEA13188718,,,,,,S,,,S,,,,,,,,S,S,
ERR9030291,,,,SAMEA13188743,,,,,,S,,,S,,,,,,,,S,S,
ERR9030293,,,,SAMEA13188713,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030294,,,,SAMEA13188700,,,,,,S,,,S,,,,,,,,S,S,
ERR9030295,S,,,SAMEA13188687,S,,,,,R,,,R,S,,,,S,R,,R,S,R
ERR9030297,S,,,SAMEA13188705,S,,,,,S,,,S,S,,,,S,S,,S,S,R
ERR9030298,S,,,SAMEA13188703,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030300,,,,SAMEA13188745,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030301,S,,,SAMEA13188682,S,,,,,S,,,S,S,,,,S,S,,S,S,R
ERR9030302,S,,,SAMEA13188740,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030303,S,,,SAMEA13188727,S,,,,,R,,,R,S,,,,S,S,,R,R,R
ERR9030305,S,,,SAMEA13188723,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030306,S,,,SAMEA13188787,,,,,,,R,,,,,,,S,,,,,
ERR9030307,,,,SAMEA13188735,,,,,,S,,,S,,,,,,,,S,S,
ERR9030308,S,,,SAMEA13188691,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR9030313,S,,,SAMEA13188683,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030317,S,,,SAMEA13188756,,,,,,,,,,,,,,R,,,,,
ERR9030318,,,,SAMEA13188769,,,,,,,,,,,,,,,,,,,
ERR9030331,R,,,SAMEA13188780,,,,,,,,,,,,,,R,,,,,
ERR9030337,,,,SAMEA13188659,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030338,S,,,SAMEA13188666,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR9030347,,,,SAMEA13188709,,,,,,S,,,S,,,,,,,,S,S,
ERR9030348,S,,,SAMEA13188658,S,,,,,R,,,R,S,,,,S,R,,R,S,R
ERR9030351,S,,,SAMEA13188678,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030352,,,,SAMEA13188701,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030353,S,,,SAMEA13188721,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030356,S,,,SAMEA13188662,S,,,,,S,,,R,S,,,,S,S,,R,R,R
ERR9030357,,,,SAMEA13188681,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030358,S,,,SAMEA13188758,,,,,,,,,,,,,,R,,,,,
ERR9030363,S,,,SAMEA13188706,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030372,,,,SAMEA13188704,,,,,,S,,,S,,,,,,,,S,S,
ERR9030373,S,,,SAMEA13188715,S,,,,,S,,,R,S,,,,S,S,,S,S,R
ERR9030380,S,,,SAMEA13188672,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR9030384,S,,,SAMEA13188676,S,,,,,R,,,R,S,,,,S,S,,R,S,R
ERR9030385,,,,SAMEA13188720,,,,,,S,,,S,,,,,,,,S,S,
ERR9030387,S,,,SAMEA13188714,S,,,,,,,,R,S,,,,S,S,,R,S,R
ERR9030388,R,,,SAMEA13188759,,,,,,,R,,,,,,,S,,,,,
ERR9030390,,,,SAMEA13188732,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030392,,,,SAMEA13188748,,,,,,S,,,S,,,,,,,,S,S,
ERR9030393,S,,,SAMEA13188752,S,,,,,S,R,,S,S,,,S,,S,S,S,,
ERR9030395,,,,SAMEA13188742,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030396,,,,SAMEA13188695,,,,,,S,,,S,,,,,,,,S,S,
ERR9030399,,,,SAMEA13188707,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030401,S,,,SAMEA13188697,S,,,,,S,,,S,S,,,,S,R,,S,S,R
ERR9030402,S,,,SAMEA13188712,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030405,S,,,SAMEA13188757,,,,,,,,,,,,,,S,,,,,
ERR9030406,S,,,SAMEA13188734,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030407,S,,,SAMEA13188778,,,,,,,,,,,,,,S,,,,,
ERR9030410,S,,,SAMEA13188663,S,,,,,R,,,R,S,,,,S,S,,R,S,R
ERR9030411,,,,SAMEA13188670,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030413,S,,,SAMEA13188747,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030436,,,,SAMEA13188675,,,,,,R,,,R,,,,,,S,,R,S,R
ERR9030442,S,,,SAMEA13188668,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030443,,,,SAMEA13188711,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030445,,,,SAMEA13188669,,,,,,S,,,S,,,,,,,,S,S,
ERR9030446,S,,,SAMEA13188730,S,,,,,S,,,R,S,,,,S,S,,S,S,R
ERR9030447,S,,,SAMEA13188786,,,,,,,S,,S,,,,,S,,,,,
ERR9030450,S,,,SAMEA13188673,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030451,S,,,SAMEA13188719,S,,,,,S,,,S,S,,,,S,S,,S,S,R
ERR9030453,,,,SAMEA13188739,,,,,,S,,,R,,,,,,S,,R,S,R
ERR9030455,,,,SAMEA13188738,,,,,,S,,,S,,,,,,,,S,S,
ERR9030456,S,,,SAMEA13188725,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030457,,,,SAMEA13188731,,,,,,S,,,S,,,,,,,,S,S,
ERR9030458,,,,SAMEA13188708,,,,,,S,,,S,,,,,,,,S,S,
ERR9030459,R,,,SAMEA13188772,,,,,,,,,,,,,,R,,,,,
ERR9030460,S,,,SAMEA13188684,S,,,,,R,,,R,S,,,,S,S,,R,S,R
ERR9030461,R,,,SAMEA13188779,,,,,,,,,,,,,,S,,,,,
ERR9030463,S,,,SAMEA13188671,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030464,,,,SAMEA13188694,,,,,,S,,,S,,,,,,,,S,S,
ERR9030473,S,,,SAMEA13188679,S,,,,,R,,,R,S,,,,S,S,,R,R,R
ERR9030480,S,,,SAMEA13188733,R,,,,,S,,,R,S,,,,S,R,,R,S,R
ERR9030482,S,,,SAMEA13188774,,,,,,,,,,,,,,R,,,,,
ERR9030483,S,,,SAMEA13188717,S,,,,,S,,,R,S,,,,S,R,,R,S,R
ERR9030484,S,,,SAMEA13188741,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030486,,,,SAMEA13188661,,,,,,S,,,S,,,,,,,,S,S,
ERR9030487,,,,SAMEA13188736,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030490,S,,,SAMEA13188696,S,,,,,R,,,R,S,,,,S,S,,R,R,R
ERR9030491,S,,,SAMEA13188726,S,,,,,R,,,R,S,,,,S,S,,R,R,R
ERR9030492,,,,SAMEA13188677,,,,,,S,,,S,,,,,,,,S,S,
ERR9030494,,,,SAMEA13188665,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030495,,,,SAMEA13188680,,,,,,S,,,R,,,,,,R,,R,S,R
ERR9030496,,,,SAMEA13188698,,,,,,S,,,S,,,,,,,,S,S,
ERR9030500,S,,,SAMEA13188699,S,,,,,S,,,R,S,,,,S,,,R,S,R
ERR9030502,,,,SAMEA13188692,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030504,,,,SAMEA13188690,,,,,,S,,,S,,,,,,,,S,S,
ERR9030510,S,,,SAMEA13188728,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030519,S,,,SAMEA13188688,S,,,,,R,,,R,S,,,,S,S,,R,R,R
ERR9030524,R,,,SAMEA13188789,,,,,,,,,,,,,,S,,,,,
ERR9030525,,,,SAMEA13188710,,,,,,S,,,R,,,,,,S,,S,S,R
ERR9030526,S,,,SAMEA13188751,,,,,,,,,,,,,,S,,,,,
ERR9030528,S,,,SAMEA13188724,S,,,,,S,,,R,S,,,,S,R,,R,S,R
ERR9030529,S,,,SAMEA13188716,S,,,,,R,,,R,S,,,,S,S,,R,S,R
ERR9030531,,,,SAMEA13188686,,,,,,S,,,S,,,,,,,,S,S,
ERR9030534,S,,,SAMEA13188744,S,,,,,S,,,R,S,,,,S,S,,R,S,R
ERR9030535,,,,SAMEA13188702,,,,,,S,,,S,,,,,,S,,S,S,R
ERR9030539,,,,SAMEA13188689,,,,,,S,,,S,,,,,,,,S,S,
SRR12882607,S,,,SAMEA13188753,,,,,,,,,,,,,,S,,,,,
SRR12882609,S,,,SAMEA13188768,,,,,,,,,R,,,,,S,,,,,
SRR1723409,,,PRJNA268900,SAMN03246177,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723410,,,PRJNA268900,SAMN03246178,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723411,,,PRJNA268900,SAMN03246179,,,,,,S,,,R,R,,,,S,,,R,R,
SRR1723415,,,PRJNA268900,SAMN03246182,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723417,,,PRJNA268900,SAMN03246184,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723418,,,PRJNA268900,SAMN03246185,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723419,,,PRJNA268900,SAMN03246186,,,,,,R,,,R,S,,,,S,,,R,S,
SRR1723420,,,PRJNA268900,SAMN03246187,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723421,,,PRJNA268900,SAMN03246188,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723423,,,PRJNA268900,SAMN03246190,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723425,,,PRJNA268900,SAMN03246192,,,,,,R,,,R,S,,,,S,,,R,R,
SRR1723427,,,PRJNA268900,SAMN03246194,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723428,,,PRJNA268900,SAMN03246195,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723429,,,PRJNA268900,SAMN03246196,,,,,,R,,,R,S,,,,S,,,R,R,
SRR1723430,,,PRJNA268900,SAMN03246197,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723431,,,PRJNA268900,SAMN03246198,,,,,,S,,,R,R,,,,R,,,R,R,
SRR1723432,,,PRJNA268900,SAMN03246199,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723434,,,PRJNA268900,SAMN03246201,,,,,,R,,,R,S,,,,S,,,R,S,
SRR1723435,,,PRJNA268900,SAMN03246202,,,,,,R,,,R,S,,,,S,,,R,S,
SRR1723437,,,PRJNA268900,SAMN03246204,,,,,,S,,,R,S,,,,S,,,R,S,
SRR1723438,,,PRJNA268900,SAMN03246205,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723439,,,PRJNA268900,SAMN03246206,,,,,,R,,,R,S,,,,S,,,R,R,
SRR1723440,,,PRJNA268900,SAMN03246207,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723441,,,PRJNA268900,SAMN03246208,,,,,,R,,,R,S,,,,R,,,R,R,
SRR1723443,,,PRJNA268900,SAMN03246210,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723445,,,PRJNA268900,SAMN03246212,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723454,,,PRJNA268900,SAMN03246218,,,,,,R,,,R,S,,,,R,,,R,S,
SRR1723455,,,PRJNA268900,SAMN03246219,,,,,,S,,,R,S,,,,R,,,R,R,
SRR1723456,,,PRJNA268900,SAMN03246220,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723457,,,PRJNA268900,SAMN03246221,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723458,,,PRJNA268900,SAMN03246222,,,,,,R,,,R,S,,,,R,,,R,R,
SRR1723460,,,PRJNA268900,SAMN03246224,,,,,,S,,,R,S,,,,S,,,R,S,
SRR1723461,,,PRJNA268900,SAMN03246225,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723462,,,PRJNA268900,SAMN03246226,,,,,,R,,,R,S,,,,R,,,R,S,
SRR1723463,,,PRJNA268900,SAMN03246227,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723464,,,PRJNA268900,SAMN03246228,,,,,,R,,,R,S,,,,R,,,R,R,
SRR1723465,,,PRJNA268900,SAMN03246229,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723466,,,PRJNA268900,SAMN03246230,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723469,,,PRJNA268900,SAMN03246232,,,,,,S,,,R,S,,,,S,,,R,S,
SRR1723470,,,PRJNA268900,SAMN03246233,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723473,,,PRJNA268900,SAMN03246235,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723475,,,PRJNA268900,SAMN03246237,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723476,,,PRJNA268900,SAMN03246238,,,,,,R,,,R,S,,,,S,,,R,R,
SRR1723477,,,PRJNA268900,SAMN03246239,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723478,,,PRJNA268900,SAMN03246240,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723479,,,PRJNA268900,SAMN03246241,,,,,,R,,,R,S,,,,S,,,R,R,
SRR1723490,,,PRJNA268900,SAMN03246247,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723491,,,PRJNA268900,SAMN03246248,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723493,,,PRJNA268900,SAMN03246250,,,,,,R,,,R,S,,,,S,,,R,S,
SRR1723494,,,PRJNA268900,SAMN03246251,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723497,,,PRJNA268900,SAMN03246253,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723498,,,PRJNA268900,SAMN03246254,,,,,,R,,,R,S,,,,S,,,R,R,
SRR1723499,,,PRJNA268900,SAMN03246255,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723500,,,PRJNA268900,SAMN03246256,,,,,,S,,,R,S,,,,S,,,R,S,
SRR1723501,,,PRJNA268900,SAMN03246257,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723502,,,PRJNA268900,SAMN03246258,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723503,,,PRJNA268900,SAMN03246259,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723504,,,PRJNA268900,SAMN03246260,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723506,,,PRJNA268900,SAMN03246262,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723509,,,PRJNA268900,SAMN03246264,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723510,,,PRJNA268900,SAMN03246265,,,,,,S,,,R,S,,,,S,,,R,S,
SRR1723511,,,PRJNA268900,SAMN03246266,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723514,,,PRJNA268900,SAMN03246268,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723517,,,PRJNA268900,SAMN03246270,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723518,,,PRJNA268900,SAMN03246271,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723519,,,PRJNA268900,SAMN03246272,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723521,,,PRJNA268900,SAMN03246274,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723522,,,PRJNA268900,SAMN03246275,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723525,,,PRJNA268900,SAMN03246277,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723527,,,PRJNA268900,SAMN03246279,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723528,,,PRJNA268900,SAMN03246280,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723529,,,PRJNA268900,SAMN03246281,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723530,,,PRJNA268900,SAMN03246282,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723531,,,PRJNA268900,SAMN03246283,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723532,,,PRJNA268900,SAMN03246284,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723533,,,PRJNA268900,SAMN03246285,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723536,,,PRJNA268900,SAMN03246287,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723539,,,PRJNA268900,SAMN03246290,,,,,,R,,,R,S,,,,S,,,R,S,
SRR1723545,,,PRJNA268900,SAMN03246294,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723546,,,PRJNA268900,SAMN03246295,,,,,,R,,,R,S,,,,S,,,R,R,
SRR1723547,,,PRJNA268900,SAMN03246296,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723548,,,PRJNA268900,SAMN03246297,,,,,,S,,,R,S,,,,S,,,R,S,
SRR1723549,,,PRJNA268900,SAMN03246298,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723552,,,PRJNA268900,SAMN03246300,,,,,,R,,,R,S,,,,R,,,R,R,
SRR1723553,,,PRJNA268900,SAMN03246301,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723554,,,PRJNA268900,SAMN03246302,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723555,,,PRJNA268900,SAMN03246303,,,,,,R,,,R,S,,,,S,,,R,R,
SRR1723558,,,PRJNA268900,SAMN03246306,,,,,,S,,,R,S,,,,R,,,R,R,
SRR1723559,,,PRJNA268900,SAMN03246307,,,,,,R,,,R,S,,,,R,,,R,S,
SRR1723560,,,PRJNA268900,SAMN03246308,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723562,,,PRJNA268900,SAMN03246310,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723563,,,PRJNA268900,SAMN03246311,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723564,,,PRJNA268900,SAMN03246312,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723565,,,PRJNA268900,SAMN03246313,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723566,,,PRJNA268900,SAMN03246314,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723567,,,PRJNA268900,SAMN03246315,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723568,,,PRJNA268900,SAMN03246316,,,,,,R,,,R,R,,,,S,,,R,S,
SRR1723569,,,PRJNA268900,SAMN03246317,,,,,,S,,,R,S,,,,R,,,R,S,
SRR1723570,,,PRJNA268900,SAMN03246318,,,,,,R,,,R,S,,,,R,,,R,R,
SRR1723571,,,PRJNA268900,SAMN03246319,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723572,,,PRJNA268900,SAMN03246320,,,,,,R,,,R,S,,,,S,,,R,R,
SRR1723576,,,PRJNA268900,SAMN03246323,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723578,,,PRJNA268900,SAMN03246325,,,,,,R,,,R,S,,,,R,,,R,R,
SRR1723579,,,PRJNA268900,SAMN03246326,,,,,,R,,,R,S,,,,S,,,R,R,
SRR1723580,,,PRJNA268900,SAMN03246327,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723581,,,PRJNA268900,SAMN03246328,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723582,,,PRJNA268900,SAMN03246329,,,,,,S,,,S,S,,,,S,,,S,S,
SRR1723584,,,PRJNA268900,SAMN03246331,,,,,,S,,,R,S,,,,R,,,R,S,
SRR1723587,,,PRJNA268900,SAMN03246333,,,,,,S,,,R,S,,,,S,,,S,S,
SRR1723588,,,PRJNA268900,SAMN03246334,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723589,,,PRJNA268900,SAMN03246335,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723590,,,PRJNA268900,SAMN03246336,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723591,,,PRJNA268900,SAMN03246337,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723592,,,PRJNA268900,SAMN03246338,,,,,,S,,,R,S,,,,S,,,R,S,
SRR1723593,,,PRJNA268900,SAMN03246339,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723594,,,PRJNA268900,SAMN03246340,,,,,,S,,,R,S,,,,S,,,R,R,
SRR1723597,,,PRJNA268900,SAMN03246342,,,,,,S,,,S,S,,,,S,,,S,S,
